drug1,drug2,label
fluvoxamine,flucytosine,1
fluvoxamine,flumazenil,1
fluvoxamine,flunarizine,1
fluvoxamine,fluorouracil,1
fluvoxamine,fluoxetine,1
fluvoxamine,fluticasone,1
fluvoxamine,fluvastatin,1
fosinopril,acarbose,1
fosinopril,acetazolamide,1
fosinopril,allopurinol,1
fosinopril,alprazolam,1
fosinopril,amifostine,1
fosinopril,amikacin,1
fosinopril,amitriptyline,1
fosinopril,amlodipine,1
fosinopril,amoxapine,1
fosinopril,amoxicillin,1
fosinopril,apomorphine,1
fosinopril,aripiprazole,1
fosinopril,asenapine,1
fosinopril,atenolol,1
fosinopril,atropine,1
fosinopril,auranofin,1
fosinopril,azacitidine,1
fosinopril,aztreonam,1
fosinopril,bacitracin,1
fosinopril,baclofen,1
fosinopril,benserazide,1
fosinopril,bepridil,1
fosinopril,betaxolol,1
fosinopril,bimatoprost,1
fosinopril,bisoprolol,1
fosinopril,bosentan,1
fosinopril,bromocriptine,1
fosinopril,budesonide,1
fosinopril,bumetanide,1
fosinopril,bupivacaine,1
fosinopril,bupropion,1
fosinopril,buspirone,1
fosinopril,cabergoline,1
fosinopril,capecitabine,1
fosinopril,captopril,1
fosinopril,carbamazepine,1
fosinopril,carbidopa,1
fosinopril,carteolol,1
fosinopril,carvedilol,1
fosinopril,cefadroxil,1
fosinopril,cefazolin,1
fosinopril,cefdinir,1
fosinopril,cefmetazole,1
fosinopril,ceftazidime,1
fosinopril,celecoxib,1
fosinopril,cetirizine,1
fosinopril,chlorthalidone,1
fosinopril,chlorzoxazone,1
fosinopril,cilostazol,1
fosinopril,cimetidine,1
fosinopril,cinnarizine,1
fosinopril,ciprofloxacin,1
fosinopril,clomipramine,1
fosinopril,clonidine,1
fosinopril,colchicine,1
fosinopril,colistin,1
fosinopril,dacarbazine,1
fosinopril,desipramine,1
fosinopril,dexrazoxane,1
fosinopril,diclofenac,1
fosinopril,didanosine,1
fosinopril,diflunisal,1
fosinopril,digoxin,1
fosinopril,dihydroergocristine,1
fosinopril,dihydroergotamine,1
fosinopril,dipyridamole,1
fosinopril,disopyramide,1
fosinopril,doxazosin,1
fosinopril,doxepin,1
fosinopril,doxycycline,1
fosinopril,droperidol,1
fosinopril,enalaprilat,1
fosinopril,ephedrine,1
fosinopril,estradiol,1
fosinopril,ethambutol,1
fosinopril,ethosuximide,1
fosinopril,etodolac,1
fosinopril,etomidate,1
fosinopril,etoricoxib,1
fosinopril,everolimus,1
fosinopril,fenofibrate,1
fosinopril,fenoldopam,1
fosinopril,fenoprofen,1
fosinopril,finasteride,1
fosinopril,floxuridine,1
fosinopril,flucytosine,1
fosinopril,flumazenil,1
fosinopril,flunarizine,1
fosinopril,fluvoxamine,1
fulvestrant,amitriptyline,1
fulvestrant,carbamazepine,1
gabapentin,acetazolamide,1
gabapentin,alprazolam,1
gabapentin,aminophylline,1
gabapentin,amisulpride,1
gabapentin,amitriptyline,1
gabapentin,amoxapine,1
gabapentin,apomorphine,1
gabapentin,aripiprazole,1
gabapentin,asenapine,1
gabapentin,atropine,1
gabapentin,baclofen,1
gabapentin,benperidol,1
gabapentin,biperiden,1
gabapentin,bromocriptine,1
gabapentin,brompheniramine,1
gabapentin,bupivacaine,1
gabapentin,bupropion,1
gabapentin,cabergoline,1
gabapentin,caffeine,1
gabapentin,carbamazepine,1
gabapentin,cetirizine,1
gabapentin,chlormezanone,1
gabapentin,chlorzoxazone,1
gabapentin,cisapride,1
gabapentin,citalopram,1
gabapentin,clemastine,1
gabapentin,clomipramine,1
gabapentin,clonidine,1
gabapentin,cyclizine,1
gabapentin,cyproheptadine,1
gabapentin,desipramine,1
gabapentin,dextromethorphan,1
gabapentin,diethylstilbestrol,1
gabapentin,dihydroergotamine,1
gabapentin,dimenhydrinate,1
gabapentin,diphenhydramine,1
gabapentin,diphenoxylate,1
gabapentin,disopyramide,1
gabapentin,disulfiram,1
gabapentin,donepezil,1
gabapentin,doxepin,1
gabapentin,droperidol,1
gabapentin,estradiol,1
gabapentin,ethosuximide,1
gabapentin,etomidate,1
gabapentin,felbamate,1
gabapentin,flunarizine,1
gabapentin,fluoxetine,1
gabapentin,fluvoxamine,1
galantamine,amisulpride,1
galantamine,amitriptyline,1
galantamine,amlodipine,1
galantamine,amodiaquine,1
galantamine,amoxapine,1
galantamine,apomorphine,1
galantamine,aripiprazole,1
galantamine,artemether,1
galantamine,asenapine,1
galantamine,atenolol,1
galantamine,atropine,1
galantamine,azithromycin,1
galantamine,bepridil,1
galantamine,betamethasone,1
galantamine,betaxolol,1
galantamine,bethanechol,1
galantamine,biperiden,1
galantamine,bisoprolol,1
galantamine,bortezomib,1
galantamine,brompheniramine,1
galantamine,budesonide,1
galantamine,bupivacaine,1
galantamine,bupropion,1
galantamine,buspirone,1
galantamine,carbachol,1
galantamine,carvedilol,1
galantamine,celecoxib,1
galantamine,cetirizine,1
galantamine,chlorzoxazone,1
galantamine,cilostazol,1
galantamine,cimetidine,1
galantamine,cinnarizine,1
galantamine,ciprofloxacin,1
galantamine,cisapride,1
galantamine,citalopram,1
galantamine,clemastine,1
galantamine,clobetasol,1
galantamine,clofazimine,1
galantamine,clomipramine,1
galantamine,clonidine,1
galantamine,crizotinib,1
galantamine,cyclizine,1
galantamine,cyproheptadine,1
galantamine,dasatinib,1
galantamine,desipramine,1
galantamine,desoximetasone,1
galantamine,dexfenfluramine,1
galantamine,dextromethorphan,1
galantamine,digitoxin,1
galantamine,digoxin,1
galantamine,dimenhydrinate,1
galantamine,diphenhydramine,1
galantamine,dipyridamole,1
galantamine,disopyramide,1
galantamine,disulfiram,1
galantamine,donepezil,1
galantamine,doxazosin,1
galantamine,doxepin,1
galantamine,doxorubicin,1
galantamine,droperidol,1
galantamine,ephedrine,1
galantamine,erythromycin,1
galantamine,ethosuximide,1
galantamine,etoricoxib,1
galantamine,everolimus,1
galantamine,felbamate,1
galantamine,flecainide,1
galantamine,fludrocortisone,1
galantamine,flunarizine,1
galantamine,fluocinonide,1
galantamine,fluorometholone,1
galantamine,fluorouracil,1
galantamine,fluoxetine,1
galantamine,fluticasone,1
galantamine,fluvastatin,1
galantamine,fluvoxamine,1
ganciclovir,acarbose,1
ganciclovir,acetazolamide,1
ganciclovir,allopurinol,1
ganciclovir,alprazolam,1
ganciclovir,alprostadil,1
ganciclovir,amikacin,1
ganciclovir,amitriptyline,1
ganciclovir,amoxicillin,1
ganciclovir,auranofin,1
ganciclovir,azacitidine,1
ganciclovir,aztreonam,1
ganciclovir,bacitracin,1
ganciclovir,baclofen,1
ganciclovir,benserazide,1
ganciclovir,betamethasone,1
ganciclovir,bezafibrate,1
ganciclovir,bisoprolol,1
ganciclovir,budesonide,1
ganciclovir,bumetanide,1
ganciclovir,bupropion,1
ganciclovir,buspirone,1
ganciclovir,capecitabine,1
ganciclovir,captopril,1
ganciclovir,carbamazepine,1
ganciclovir,carbidopa,1
ganciclovir,cefadroxil,1
ganciclovir,cefazolin,1
ganciclovir,cefdinir,1
ganciclovir,cefmetazole,1
ganciclovir,ceftazidime,1
ganciclovir,celecoxib,1
ganciclovir,cetirizine,1
ganciclovir,chlorthalidone,1
ganciclovir,chlorzoxazone,1
ganciclovir,cilostazol,1
ganciclovir,cimetidine,1
ganciclovir,ciprofloxacin,1
ganciclovir,clofibrate,1
ganciclovir,clomipramine,1
ganciclovir,clopidogrel,1
ganciclovir,colchicine,1
ganciclovir,colistin,1
ganciclovir,cytarabine,1
ganciclovir,dacarbazine,1
ganciclovir,desipramine,1
ganciclovir,dexrazoxane,1
ganciclovir,diclofenac,1
ganciclovir,didanosine,1
ganciclovir,diflunisal,1
ganciclovir,digoxin,1
ganciclovir,dinoprostone,1
ganciclovir,disopyramide,1
ganciclovir,docetaxel,1
ganciclovir,doxazosin,1
ganciclovir,doxepin,1
ganciclovir,doxycycline,1
ganciclovir,enalaprilat,1
ganciclovir,estradiol,1
ganciclovir,estrone,1
ganciclovir,ethambutol,1
ganciclovir,ethosuximide,1
ganciclovir,etodolac,1
ganciclovir,etomidate,1
ganciclovir,etoricoxib,1
ganciclovir,felbamate,1
ganciclovir,fenofibrate,1
ganciclovir,fenoldopam,1
ganciclovir,fenoprofen,1
ganciclovir,flecainide,1
ganciclovir,floxuridine,1
ganciclovir,flucytosine,1
ganciclovir,flumazenil,1
ganciclovir,flunarizine,1
ganciclovir,fluvastatin,1
ganciclovir,fluvoxamine,1
ganciclovir,fosinopril,1
ganciclovir,gabapentin,1
gatifloxacin,acarbose,1
gatifloxacin,acenocoumarol,1
gatifloxacin,albendazole,1
gatifloxacin,aminophylline,1
gatifloxacin,amisulpride,1
gatifloxacin,amitriptyline,1
gatifloxacin,amodiaquine,1
gatifloxacin,amoxapine,1
gatifloxacin,amoxicillin,1
gatifloxacin,apomorphine,1
gatifloxacin,aripiprazole,1
gatifloxacin,artemether,1
gatifloxacin,asenapine,1
gatifloxacin,atropine,1
gatifloxacin,azithromycin,1
gatifloxacin,bepridil,1
gatifloxacin,betamethasone,1
gatifloxacin,betaxolol,1
gatifloxacin,bortezomib,1
gatifloxacin,bromocriptine,1
gatifloxacin,brompheniramine,1
gatifloxacin,budesonide,1
gatifloxacin,caffeine,1
gatifloxacin,capsaicin,1
gatifloxacin,carvedilol,1
gatifloxacin,celecoxib,1
gatifloxacin,cetirizine,1
gatifloxacin,chlorzoxazone,1
gatifloxacin,cilostazol,1
gatifloxacin,cinnarizine,1
gatifloxacin,ciprofloxacin,1
gatifloxacin,cisapride,1
gatifloxacin,citalopram,1
gatifloxacin,clemastine,1
gatifloxacin,clobetasol,1
gatifloxacin,clofazimine,1
gatifloxacin,clomipramine,1
gatifloxacin,clonidine,1
gatifloxacin,clopidogrel,1
gatifloxacin,cloxacillin,1
gatifloxacin,crizotinib,1
gatifloxacin,cyclizine,1
gatifloxacin,cyproheptadine,1
gatifloxacin,dacarbazine,1
gatifloxacin,dasatinib,1
gatifloxacin,desipramine,1
gatifloxacin,desoximetasone,1
gatifloxacin,dexfenfluramine,1
gatifloxacin,diclofenac,1
gatifloxacin,dicloxacillin,1
gatifloxacin,didanosine,1
gatifloxacin,diflunisal,1
gatifloxacin,digitoxin,1
gatifloxacin,digoxin,1
gatifloxacin,dimenhydrinate,1
gatifloxacin,diphenhydramine,1
gatifloxacin,disopyramide,1
gatifloxacin,disulfiram,1
gatifloxacin,doxepin,1
gatifloxacin,droperidol,1
gatifloxacin,erythromycin,1
gatifloxacin,estradiol,1
gatifloxacin,estrone,1
gatifloxacin,ethosuximide,1
gatifloxacin,etodolac,1
gatifloxacin,etoposide,1
gatifloxacin,etoricoxib,1
gatifloxacin,felbamate,1
gatifloxacin,fenoprofen,1
gatifloxacin,flecainide,1
gatifloxacin,fludrocortisone,1
gatifloxacin,flunarizine,1
gatifloxacin,fluocinonide,1
gatifloxacin,fluorouracil,1
gatifloxacin,fluoxetine,1
gatifloxacin,fluticasone,1
gatifloxacin,fluvoxamine,1
gatifloxacin,galantamine,1
gefitinib,acenocoumarol,1
gefitinib,albendazole,1
gefitinib,allopurinol,1
gefitinib,alprazolam,1
gefitinib,aminophylline,1
gefitinib,amitriptyline,1
gefitinib,amoxapine,1
gefitinib,apomorphine,1
gefitinib,aprepitant,1
gefitinib,aripiprazole,1
gefitinib,artemether,1
gefitinib,asenapine,1
gefitinib,atenolol,1
gefitinib,azithromycin,1
gefitinib,bepridil,1
gefitinib,betamethasone,1
gefitinib,betaxolol,1
gefitinib,biperiden,1
gefitinib,bortezomib,1
gefitinib,bosentan,1
gefitinib,budesonide,1
gefitinib,bupivacaine,1
gefitinib,bupropion,1
gefitinib,buspirone,1
gefitinib,busulfan,1
gefitinib,cabergoline,1
gefitinib,caffeine,1
gefitinib,capecitabine,1
gefitinib,carbamazepine,1
gefitinib,carvedilol,1
gefitinib,celecoxib,1
gefitinib,chlorzoxazone,1
gefitinib,cilostazol,1
gefitinib,cimetidine,1
gefitinib,cinnarizine,1
gefitinib,ciprofloxacin,1
gefitinib,cisapride,1
gefitinib,citalopram,1
gefitinib,clemastine,1
gefitinib,clindamycin,1
gefitinib,clobetasol,1
gefitinib,clofazimine,1
gefitinib,clomipramine,1
gefitinib,clonidine,1
gefitinib,clopidogrel,1
gefitinib,colchicine,1
gefitinib,crizotinib,1
gefitinib,cyclophosphamide,1
gefitinib,dasatinib,1
gefitinib,desipramine,1
gefitinib,dexfenfluramine,1
gefitinib,dextromethorphan,1
gefitinib,diclofenac,1
gefitinib,diethylstilbestrol,1
gefitinib,digitoxin,1
gefitinib,dihydroergocristine,1
gefitinib,dihydroergotamine,1
gefitinib,diphenhydramine,1
gefitinib,disulfiram,1
gefitinib,docetaxel,1
gefitinib,donepezil,1
gefitinib,doxazosin,1
gefitinib,doxepin,1
gefitinib,doxorubicin,1
gefitinib,erythromycin,1
gefitinib,esomeprazole,1
gefitinib,estradiol,1
gefitinib,estrone,1
gefitinib,etodolac,1
gefitinib,etoposide,1
gefitinib,etoricoxib,1
gefitinib,everolimus,1
gefitinib,ezetimibe,1
gefitinib,famciclovir,1
gefitinib,fenofibrate,1
gefitinib,finasteride,1
gefitinib,flecainide,1
gefitinib,flunarizine,1
gefitinib,fluocinonide,1
gefitinib,fluorouracil,1
gefitinib,fluoxetine,1
gefitinib,fluticasone,1
gefitinib,fluvastatin,1
gefitinib,fluvoxamine,1
gefitinib,galantamine,1
gemfibrozil,acarbose,1
gemfibrozil,acenocoumarol,1
gemfibrozil,acetazolamide,1
gemfibrozil,albendazole,1
gemfibrozil,allopurinol,1
gemfibrozil,alprazolam,1
gemfibrozil,alprostadil,1
gemfibrozil,amikacin,1
gemfibrozil,aminophylline,1
gemfibrozil,amitriptyline,1
gemfibrozil,amodiaquine,1
gemfibrozil,amoxicillin,1
gemfibrozil,apomorphine,1
gemfibrozil,artemether,1
gemfibrozil,asenapine,1
gemfibrozil,auranofin,1
gemfibrozil,azacitidine,1
gemfibrozil,aztreonam,1
gemfibrozil,bacitracin,1
gemfibrozil,baclofen,1
gemfibrozil,benserazide,1
gemfibrozil,betamethasone,1
gemfibrozil,betaxolol,1
gemfibrozil,bezafibrate,1
gemfibrozil,bisoprolol,1
gemfibrozil,bortezomib,1
gemfibrozil,bosentan,1
gemfibrozil,budesonide,1
gemfibrozil,bumetanide,1
gemfibrozil,bupropion,1
gemfibrozil,buspirone,1
gemfibrozil,caffeine,1
gemfibrozil,capecitabine,1
gemfibrozil,capsaicin,1
gemfibrozil,captopril,1
gemfibrozil,carbamazepine,1
gemfibrozil,carbidopa,1
gemfibrozil,carvedilol,1
gemfibrozil,cefadroxil,1
gemfibrozil,cefazolin,1
gemfibrozil,cefdinir,1
gemfibrozil,cefmetazole,1
gemfibrozil,ceftazidime,1
gemfibrozil,celecoxib,1
gemfibrozil,cetirizine,1
gemfibrozil,chlorthalidone,1
gemfibrozil,chlorzoxazone,1
gemfibrozil,cilostazol,1
gemfibrozil,cimetidine,1
gemfibrozil,cinnarizine,1
gemfibrozil,ciprofloxacin,1
gemfibrozil,cisapride,1
gemfibrozil,citalopram,1
gemfibrozil,clofibrate,1
gemfibrozil,clomipramine,1
gemfibrozil,clonidine,1
gemfibrozil,clopidogrel,1
gemfibrozil,colchicine,1
gemfibrozil,colistin,1
gemfibrozil,cyclophosphamide,1
gemfibrozil,cyproheptadine,1
gemfibrozil,cytarabine,1
gemfibrozil,dacarbazine,1
gemfibrozil,dasatinib,1
gemfibrozil,desipramine,1
gemfibrozil,dexfenfluramine,1
gemfibrozil,dexrazoxane,1
gemfibrozil,dextromethorphan,1
gemfibrozil,diclofenac,1
gemfibrozil,didanosine,1
gemfibrozil,diethylstilbestrol,1
gemfibrozil,diflunisal,1
gemfibrozil,digoxin,1
gemfibrozil,dinoprostone,1
gemfibrozil,diphenhydramine,1
gemfibrozil,disopyramide,1
gemfibrozil,docetaxel,1
gemfibrozil,donepezil,1
gemfibrozil,doxazosin,1
gemfibrozil,doxepin,1
gemfibrozil,doxycycline,1
gemfibrozil,enalaprilat,1
gemfibrozil,erythromycin,1
gemfibrozil,esomeprazole,1
gemfibrozil,estradiol,1
gemfibrozil,estrone,1
gemfibrozil,ethambutol,1
gemfibrozil,etodolac,1
gemfibrozil,etomidate,1
gemfibrozil,etoposide,1
gemfibrozil,etoricoxib,1
gemfibrozil,ezetimibe,1
gemfibrozil,fenofibrate,1
gemfibrozil,fenoldopam,1
gemfibrozil,fenoprofen,1
gemfibrozil,flecainide,1
gemfibrozil,floxuridine,1
gemfibrozil,flucytosine,1
gemfibrozil,flumazenil,1
gemfibrozil,flunarizine,1
gemfibrozil,fluorouracil,1
gemfibrozil,fluoxetine,1
gemfibrozil,fluvastatin,1
gemfibrozil,fluvoxamine,1
gemfibrozil,fosinopril,1
gemfibrozil,fulvestrant,1
gemfibrozil,ganciclovir,1
gliclazide,acarbose,1
gliclazide,acenocoumarol,1
gliclazide,acetazolamide,1
gliclazide,amitriptyline,1
gliclazide,amlodipine,1
gliclazide,amodiaquine,1
gliclazide,amoxapine,1
gliclazide,aprepitant,1
gliclazide,aripiprazole,1
gliclazide,artemether,1
gliclazide,asenapine,1
gliclazide,atenolol,1
gliclazide,atovaquone,1
gliclazide,baclofen,1
gliclazide,bepridil,1
gliclazide,betamethasone,1
gliclazide,betaxolol,1
gliclazide,bezafibrate,1
gliclazide,bisoprolol,1
gliclazide,bortezomib,1
gliclazide,bosentan,1
gliclazide,bromocriptine,1
gliclazide,budesonide,1
gliclazide,bumetanide,1
gliclazide,bupropion,1
gliclazide,capecitabine,1
gliclazide,carvedilol,1
gliclazide,celecoxib,1
gliclazide,chlorthalidone,1
gliclazide,cimetidine,1
gliclazide,cinnarizine,1
gliclazide,ciprofloxacin,1
gliclazide,cisapride,1
gliclazide,citalopram,1
gliclazide,clobetasol,1
gliclazide,clofibrate,1
gliclazide,clomipramine,1
gliclazide,clopidogrel,1
gliclazide,cyclizine,1
gliclazide,cyclophosphamide,1
gliclazide,danazol,1
gliclazide,desipramine,1
gliclazide,desoximetasone,1
gliclazide,dextromethorphan,1
gliclazide,diclofenac,1
gliclazide,diethylstilbestrol,1
gliclazide,diflunisal,1
gliclazide,diphenhydramine,1
gliclazide,disopyramide,1
gliclazide,donepezil,1
gliclazide,doxazosin,1
gliclazide,doxepin,1
gliclazide,estradiol,1
gliclazide,estriol,1
gliclazide,estrone,1
gliclazide,ethosuximide,1
gliclazide,etodolac,1
gliclazide,etoricoxib,1
gliclazide,everolimus,1
gliclazide,felbamate,1
gliclazide,fenofibrate,1
gliclazide,fenoprofen,1
gliclazide,flecainide,1
gliclazide,floxuridine,1
gliclazide,fludrocortisone,1
gliclazide,flunarizine,1
gliclazide,fluocinonide,1
gliclazide,fluorometholone,1
gliclazide,fluorouracil,1
gliclazide,fluoxetine,1
gliclazide,fluticasone,1
gliclazide,fluvastatin,1
gliclazide,fluvoxamine,1
gliclazide,gatifloxacin,1
gliclazide,gefitinib,1
gliclazide,gemfibrozil,1
goserelin,acarbose,1
goserelin,acetazolamide,1
goserelin,allopurinol,1
goserelin,alprazolam,1
goserelin,amikacin,1
goserelin,amisulpride,1
goserelin,amitriptyline,1
goserelin,amodiaquine,1
goserelin,amoxapine,1
goserelin,amoxicillin,1
goserelin,apomorphine,1
goserelin,aripiprazole,1
goserelin,artemether,1
goserelin,asenapine,1
goserelin,atropine,1
goserelin,auranofin,1
goserelin,azacitidine,1
goserelin,azithromycin,1
goserelin,aztreonam,1
goserelin,bacitracin,1
goserelin,baclofen,1
goserelin,benserazide,1
goserelin,bepridil,1
goserelin,betaxolol,1
goserelin,bisoprolol,1
goserelin,bortezomib,1
goserelin,bromocriptine,1
goserelin,brompheniramine,1
goserelin,budesonide,1
goserelin,bumetanide,1
goserelin,bupropion,1
goserelin,buspirone,1
goserelin,capecitabine,1
goserelin,carbamazepine,1
goserelin,carbidopa,1
goserelin,cefadroxil,1
goserelin,cefazolin,1
goserelin,cefdinir,1
goserelin,cefmetazole,1
goserelin,ceftazidime,1
goserelin,celecoxib,1
goserelin,cetirizine,1
goserelin,chlorthalidone,1
goserelin,chlorzoxazone,1
goserelin,cilostazol,1
goserelin,cimetidine,1
goserelin,cinnarizine,1
goserelin,ciprofloxacin,1
goserelin,cisapride,1
goserelin,citalopram,1
goserelin,clemastine,1
goserelin,clofazimine,1
goserelin,clomipramine,1
goserelin,colchicine,1
goserelin,colistin,1
goserelin,crizotinib,1
goserelin,cyclizine,1
goserelin,cyproheptadine,1
goserelin,dacarbazine,1
goserelin,dasatinib,1
goserelin,desipramine,1
goserelin,dexrazoxane,1
goserelin,diclofenac,1
goserelin,didanosine,1
goserelin,diflunisal,1
goserelin,digitoxin,1
goserelin,digoxin,1
goserelin,dimenhydrinate,1
goserelin,diphenhydramine,1
goserelin,disopyramide,1
goserelin,disulfiram,1
goserelin,doxepin,1
goserelin,doxycycline,1
goserelin,droperidol,1
goserelin,enalaprilat,1
goserelin,erythromycin,1
goserelin,estradiol,1
goserelin,ethambutol,1
goserelin,ethosuximide,1
goserelin,etodolac,1
goserelin,etomidate,1
goserelin,etoricoxib,1
goserelin,felbamate,1
goserelin,fenofibrate,1
goserelin,fenoldopam,1
goserelin,fenoprofen,1
goserelin,flecainide,1
goserelin,floxuridine,1
goserelin,flucytosine,1
goserelin,flumazenil,1
goserelin,fluorouracil,1
goserelin,fluoxetine,1
goserelin,fluvoxamine,1
goserelin,fosinopril,1
goserelin,galantamine,1
goserelin,ganciclovir,1
goserelin,gatifloxacin,1
goserelin,gemfibrozil,1
goserelin,gliclazide,1
granisetron,acenocoumarol,1
granisetron,acetazolamide,1
granisetron,alprazolam,1
granisetron,amisulpride,1
granisetron,amitriptyline,1
granisetron,amodiaquine,1
granisetron,amoxapine,1
granisetron,apomorphine,1
granisetron,aripiprazole,1
granisetron,artemether,1
granisetron,asenapine,1
granisetron,atropine,1
granisetron,azithromycin,1
granisetron,baclofen,1
granisetron,benperidol,1
granisetron,bepridil,1
granisetron,betaxolol,1
granisetron,biperiden,1
granisetron,bortezomib,1
granisetron,bromocriptine,1
granisetron,brompheniramine,1
granisetron,bupropion,1
granisetron,buspirone,1
granisetron,cabergoline,1
granisetron,carbamazepine,1
granisetron,cetirizine,1
granisetron,chlormezanone,1
granisetron,chlorzoxazone,1
granisetron,cilostazol,1
granisetron,cinnarizine,1
granisetron,ciprofloxacin,1
granisetron,cisapride,1
granisetron,citalopram,1
granisetron,clemastine,1
granisetron,clofazimine,1
granisetron,clomipramine,1
granisetron,clonidine,1
granisetron,crizotinib,1
granisetron,cyclizine,1
granisetron,cyproheptadine,1
granisetron,dasatinib,1
granisetron,desipramine,1
granisetron,dexfenfluramine,1
granisetron,dextromethorphan,1
granisetron,digitoxin,1
granisetron,digoxin,1
granisetron,dihydroergotamine,1
granisetron,dimenhydrinate,1
granisetron,diphenhydramine,1
granisetron,diphenoxylate,1
granisetron,disopyramide,1
granisetron,disulfiram,1
granisetron,donepezil,1
granisetron,doxepin,1
granisetron,droperidol,1
granisetron,erythromycin,1
granisetron,ethosuximide,1
granisetron,etomidate,1
granisetron,felbamate,1
granisetron,flecainide,1
granisetron,flunarizine,1
granisetron,fluorouracil,1
granisetron,fluoxetine,1
granisetron,fluvoxamine,1
granisetron,gabapentin,1
granisetron,galantamine,1
granisetron,gatifloxacin,1
granisetron,goserelin,1
griseofulvin,acenocoumarol,1
griseofulvin,albendazole,1
griseofulvin,aminophylline,1
griseofulvin,amitriptyline,1
griseofulvin,amlodipine,1
griseofulvin,amodiaquine,1
griseofulvin,apomorphine,1
griseofulvin,aripiprazole,1
griseofulvin,asenapine,1
griseofulvin,azithromycin,1
griseofulvin,betaxolol,1
griseofulvin,bortezomib,1
griseofulvin,busulfan,1
griseofulvin,cabergoline,1
